#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


sami_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GFinno-Ugric Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GSamian Reindeer§!;;;;;;;;;;;;;x


#CK2+
plus_ireland_mount_counter;Irish Mount Heartlands;;;;;;;;;;;;;x
plus_ireland_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 350\n\nUnique items available here:\n     §GHobby§!;;;;;;;;;;;;;x

plus_france_mount_counter;Frankish Mount Heartlands;;;;;;;;;;;;;x
plus_france_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250\n\nUnique items available here:\n     §ZFrankish Horse Armor§Z\n     §GFrankish Charger§!;;;;;;;;;;;;;x

plus_germany_mount_counter;German Mount Heartlands;;;;;;;;;;;;;x
plus_germany_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250;;;;;;;;;;;;;x

plus_slavic_mount_counter;Slavic Mount Heartlands;;;;;;;;;;;;;x
plus_slavic_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GEast or West Slavic Characters:§! 400\n     §YOther Characters:§! 200;;;;;;;;;;;;;x

plus_italy_mount_counter;Italian Mount Heartlands;;;;;;;;;;;;;x
plus_italy_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GCapital in Europe:§! 250\n     §YOther Characters:§! 200;;;;;;;;;;;;;x

plus_spain_mount_counter;Spanish Mount Heartlands;;;;;;;;;;;;;x
plus_spain_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GChristian or Iberian Characters:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GJennet§!\n     §GGalician Mountain Horse§!;;;;;;;;;;;;;x

plus_andalus_mount_counter;Andalusian Mount Heartlands;;;;;;;;;;;;;x
plus_andalus_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GMuslim or Arabic/Moorish Characters:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GMoorish Courser§!;;;;;;;;;;;;;x

plus_steppes_mount_counter;Steppes Mount Heartlands;;;;;;;;;;;;;x
plus_steppes_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GNomadic Characters:§! 1000\n     §YOther Characters:§! 700\n\nUnique items available here:\n     §GSteppe Courser§!\n     §GJurchen Steppe Horse§!;;;;;;;;;;;;;x

plus_arabia_mount_counter;Arabian Mount Heartlands;;;;;;;;;;;;;x
plus_arabia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GMuslim or Arabic Characters:§! 700\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GArabian Courser§!\n     §GArabian Charger§!\n     §GArabian Camel§!;;;;;;;;;;;;;x

plus_greece_mount_counter;Greek Mount Heartlands;;;;;;;;;;;;;x
plus_greece_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GByzantine Characters:§! 500\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §ZGreek Cataphract Armor§Z;;;;;;;;;;;;;x

plus_bactria_mount_counter;Bactrian Mount Heartlands;;;;;;;;;;;;;x
plus_bactria_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 400\n\nUnique items available here:\n     §GNisean Horse§!\n     §GBactrian Camel§!;;;;;;;;;;;;;x

plus_india_mount_counter;Indian Mount Heartlands;;;;;;;;;;;;;x
plus_india_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GIndian Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GIndian Elephant§!\n     §GIndian Tiger§!;;;;;;;;;;;;;x

plus_africa_mount_counter;African Mount Heartlands;;;;;;;;;;;;;x
plus_africa_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GAfrican Characters:§! 800\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GAfrican Elephant§!;;;;;;;;;;;;;x

plus_tibet_mount_counter;Tibetan Mount Heartlands;;;;;;;;;;;;;x
plus_tibet_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GTibetan Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GTibetan Yak§!;;;;;;;;;;;;;x

plus_scandinavia_mount_counter;Scandinavian Mount Heartlands;;;;;;;;;;;;;x
plus_scandinavia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GGermanic/Nordic Religion or North Germanic Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GScandinavian Wolf§!;;;;;;;;;;;;;x

plus_russia_mount_counter;Russian Mount Heartlands;;;;;;;;;;;;;x
plus_russia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GEast or West Slavic Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GRussian Bear§!;;;;;;;;;;;;;x

plus_sami_mount_counter;Samian Mount Heartlands;;;;;;;;;;;;;x
plus_sami_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GFinno-Ugric Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GSamian Reindeer§!;;;;;;;;;;;;;x


#Hip
hip_ireland_mount_counter;Irish Mount Heartlands;;;;;;;;;;;;;x
hip_ireland_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 350\n\nUnique items available here:\n     §GHobby§!;;;;;;;;;;;;;x

hip_france_mount_counter;Frankish Mount Heartlands;;;;;;;;;;;;;x
hip_france_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250\n\nUnique items available here:\n     §ZFrankish Horse Armor§Z\n     §GFrankish Charger§!;;;;;;;;;;;;;x

hip_germany_mount_counter;German Mount Heartlands;;;;;;;;;;;;;x
hip_germany_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250;;;;;;;;;;;;;x

hip_slavic_mount_counter;Slavic Mount Heartlands;;;;;;;;;;;;;x
hip_slavic_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GEast or West Slavic Characters:§! 400\n     §YOther Characters:§! 200;;;;;;;;;;;;;x

hip_italy_mount_counter;Italian Mount Heartlands;;;;;;;;;;;;;x
hip_italy_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GCapital in Europe:§! 250\n     §YOther Characters:§! 200;;;;;;;;;;;;;x

hip_spain_mount_counter;Spanish Mount Heartlands;;;;;;;;;;;;;x
hip_spain_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GChristian or Iberian Characters:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GJennet§!\n     §GGalician Mountain Horse§!;;;;;;;;;;;;;x

hip_andalus_mount_counter;Andalusian Mount Heartlands;;;;;;;;;;;;;x
hip_andalus_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GMuslim or Arabic/Berber Characters:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GMoorish Courser§!;;;;;;;;;;;;;x

hip_steppes_mount_counter;Steppes Mount Heartlands;;;;;;;;;;;;;x
hip_steppes_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GNomadic Characters:§! 800\n     §YOther Characters:§! 600\n\nUnique items available here:\n     §GSteppe Courser§!\n     §GJurchen Steppe Horse§!;;;;;;;;;;;;;x

hip_arabia_mount_counter;Arabian Mount Heartlands;;;;;;;;;;;;;x
hip_arabia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GMuslim or Arabic Characters:§! 700\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GArabian Courser§!\n     §GArabian Charger§!\n     §GArabian Camel§!;;;;;;;;;;;;;x

hip_greece_mount_counter;Greek Mount Heartlands;;;;;;;;;;;;;x
hip_greece_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GByzantine Characters:§! 500\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §ZGreek Cataphract Armor§Z;;;;;;;;;;;;;x

hip_bactria_mount_counter;Bactrian Mount Heartlands;;;;;;;;;;;;;x
hip_bactria_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 400\n\nUnique items available here:\n     §GNisean Horse§!\n     §GBactrian Camel§!;;;;;;;;;;;;;x

hip_india_mount_counter;Indian Mount Heartlands;;;;;;;;;;;;;x
hip_india_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GIndian Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GIndian Elephant§!\n     §GIndian Tiger§!;;;;;;;;;;;;;x

hip_africa_mount_counter;African Mount Heartlands;;;;;;;;;;;;;x
hip_africa_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GAfrican Characters:§! 800\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GAfrican Elephant§!;;;;;;;;;;;;;x

hip_tibet_mount_counter;Tibetan Mount Heartlands;;;;;;;;;;;;;x
hip_tibet_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GTibetan Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GTibetan Yak§!;;;;;;;;;;;;;x

hip_scandinavia_mount_counter;Scandinavian Mount Heartlands;;;;;;;;;;;;;x
hip_scandinavia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GGermanic Religion or North Germanic Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GScandinavian Wolf§!;;;;;;;;;;;;;x

hip_russia_mount_counter;Russian Mount Heartlands;;;;;;;;;;;;;x
hip_russia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GEast or West Slavic Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GRussian Bear§!;;;;;;;;;;;;;x

hip_sami_mount_counter;Samian Mount Heartlands;;;;;;;;;;;;;x
hip_sami_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GFinno-Ugric Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GSamian Reindeer§!;;;;;;;;;;;;;x



#####################Modifier Defs#####################

mounted_combat;Mounted Combat Rating;;;;;;;;;;;;;x
mount_protection;Mount Welfare;;;;;;;;;;;;;x

#####################Traits and Minor Titles#####################

title_stable_master;Stable Master;;;;;;;;;;;;;x
title_stable_master_desc;The Stable Master has complete responsibility for his master's mounts including devising training schedules, feeding, grooming and ensuring they recieve proper care and comfort.;;;;;;;;;;;;;x

stable_master_1;Novice Stable Master;;;;;;;;;;;;;x
stable_master_1_desc;This man lacks any experience related to mount care, but is better than nothing.;;;;;;;;;;;;;x
stable_master_2;Learned Stable Master;;;;;;;;;;;;;x
stable_master_2_desc;With a few experiences under his belt, this man can adequately train and care for some mounts.;;;;;;;;;;;;;x
stable_master_3;Expert Stable Master;;;;;;;;;;;;;x
stable_master_3_desc;This man has cared for a variety of different mounts and has picked up a few tricks to improve them.;;;;;;;;;;;;;x
stable_master_4;Renowned Stable Master;;;;;;;;;;;;;x
stable_master_4_desc;A master of his proffession, this man knows all there is to know about all the different mounts in the world.;;;;;;;;;;;;;x


#####################Scripted triggers and effects#####################
is_stable_master_trigger_tooltip;Is a Stable Master;;;;;;;;;;;;;x

is_mount_trigger_tooltip;Is a mount;;;;;;;;;;;;;x
is_fair_mount_trigger_tooltip;Has the §ZFair§! trait;;;;;;;;;;;;;x
is_robust_mount_trigger_tooltip;Has the §ZRobust§! trait;;;;;;;;;;;;;x
is_fertile_mount_trigger_tooltip;Has the §ZFertile§! trait;;;;;;;;;;;;;x
is_powerful_mount_trigger_tooltip;Has the §ZPowerful§! trait;;;;;;;;;;;;;x
is_swift_mount_trigger_tooltip;Has the §ZSwift§! trait;;;;;;;;;;;;;x
is_breeding_only_trigger_tooltip;Is a rare breed;;;;;;;;;;;;;x

increase_mount_health_effect_tooltip;[This.GetName]'s health §Gincreases§!;;;;;;;;;;;;;x
decrease_mount_health_effect_tooltip;[This.GetName]'s health §Rdecreases§!;;;;;;;;;;;;;x

csm_slighty_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! slightly increases;;;;;;;;;;;;;x
csm_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! increases;;;;;;;;;;;;;x
csm_greatly_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! greatly increases;;;;;;;;;;;;;x


#####################DECISIONS#####################

csm_info_decision;Read The Great Book of Mounts;;;;;;;;;;;;;x
csm_info_decision_desc;The knowledge contained here is surely useful;;;;;;;;;;;;;x

employ_stable_master;Employ Stable Master;;;;;;;;;;;;;x
employ_stable_master_desc;Having a dedicated Stable Master to care for your mounts will improve their lifespan and reduce the chance of any unfortunate incidents that may occur.;;;;;;;;;;;;;x
employ_stable_master_effect;Choose how much you're willing to spend;;;;;;;;;;;;;x

mount_market;Visit the Mount Market;;;;;;;;;;;;;x
mount_market_desc;The Mount Market is where you can access all mounts and their related equipment.;;;;;;;;;;;;;x
mount_market_effect;You browse the market;;;;;;;;;;;;;x


ride_glitterhoof;Ride Incitatus;;;;;;;;;;;;;x
ride_glitterhoof_desc;Glitterhoof has fulfilled his purpose, it is now time for him to return to his original form, a mighty steed!;;;;;;;;;;;;;x
ride_glitterhoof_allow;Glitterhoof is alive;;;;;;;;;;;;;x
ride_glitterhoof_allow2;Incitatus does NOT already exist;;;;;;;;;;;;;x
ride_glitterhoof_effect;Glitterhoof turns into Incitatus\n§GIf Glitterhoof is immortal, Incitatus will never die§!;;;;;;;;;;;;;x

tame_bucephalus;Tame Bucephalus;;;;;;;;;;;;;x
tame_bucephalus_desc;The great horse Bucephalus has appeared. Whether it is truly a reincarnation of Alexander's horse or not, it is a mighty beast sure to serve it's master well.;;;;;;;;;;;;;x
tame_bucephalus_allow;There is NOT an ongoing attempt;;;;;;;;;;;;;x
tame_bucephalus_allow2;You have NOT attempted this in the last year;;;;;;;;;;;;;x
tame_bucephalus_effect;You attempt to tame the great horse;;;;;;;;;;;;;x


grant_commander_mount;Bestow Horse;;;;;;;;;;;;;x
grant_commander_mount_desc;As [Root.GetBestName] is a Commander, perhaps it would be best if [Root.GetSheHe] has a personal horse to ride into battle.;;;;;;;;;;;;;x
grant_commander_mount_allow;Has NOT been already given a horse;;;;;;;;;;;;;x
grant_commander_mount_effect;You will choose what type of horse to bestow.;;;;;;;;;;;;;x

sell_mount_decision;Sell a Mount;;;;;;;;;;;;;x
sell_mount_decision_desc;You can sell one of your mounts to the market.;;;;;;;;;;;;;x
sell_mount_decision_third_party;Artifact Requirements:;;;;;;;;;;;;;x
sell_mount_decision_allow1;Is fully grown;;;;;;;;;;;;;x
sell_mount_decision_allow2;Is NOT a unique mount;;;;;;;;;;;;;x
sell_mount_decision_score_1;Is in good health;;;;;;;;;;;;;x
sell_mount_decision_score_2;Is in great health;;;;;;;;;;;;;x
sell_mount_decision_score_3;Is in poor health;;;;;;;;;;;;;x
sell_mount_decision_score_4;Is in very poor health;;;;;;;;;;;;;x

chinese_horse_decision;Request a Chinese Horse;;;;;;;;;;;;;x
chinese_horse_decision_desc;The horses of §Y[Root.Offmap.GetFullName]§! are famed for their beauty and strength. You can request one of them for your personal use.;;;;;;;;;;;;;x
chinese_horse_decision_effect1;Since the §Y[offmap_china.GetFullName]§! is suffering from famine or plague, the horse's health is §Rreduced§!!;;;;;;;;;;;;;x
chinese_horse_decision_effect2;You will receive a §YChinese Horse§!!;;;;;;;;;;;;;x



ai_mount_decision;AI mount manager;;;;;;;;;;;;;x
ai_mount_decision_desc;if you see this please report it on the Crusader Mounts mod page.;;;;;;;;;;;;;x

ai_mount_equipment_decision;AI mount equipment manager;;;;;;;;;;;;;x
ai_mount_equipment_decision_desc;if you see this please report it on the Crusader Mounts mod page.;;;;;;;;;;;;;x

ai_upgrade_equipment_decision;AI equipment upgrade;;;;;;;;;;;;;x
ai_upgrade_equipment_decision_desc;if you see this please report it on the Crusader Mounts mod page.;;;;;;;;;;;;;x


